current,voltage,Electric_field_strength
23.722,-1.013,-1.013
24.052,-0.808,-0.808
24.525,-1.276,-1.276
24.855,-0.761,-0.761
25.186,-1.079,-1.079
25.517,-0.942,-0.942
25.848,-1.063,-1.063
26.322,-1.158,-1.158
26.652,-0.485,-0.485
26.983,-0.679,-0.679
27.314,-0.387,-0.387
27.646,-1.209,-1.209
28.116,-1.059,-1.059
28.448,-0.34,-0.34
28.78,-0.489,-0.489
29.11,-0.721,-0.721
29.441,-0.8,-0.8
29.913,-0.949,-0.949
30.243,-1.557,-1.557
30.574,-1.613,-1.613
30.904,-1.741,-1.741
31.257,-1.903,-1.903
31.754,-1.897,-1.897
32.086,-2.016,-2.016
32.414,-1.797,-1.797
32.746,-1.975,-1.975
33.1,-2.053,-2.053
33.595,-1.898,-1.898
33.927,-1.937,-1.937
34.257,-1.816,-1.816
34.588,-1.814,-1.814
34.917,-2.076,-2.076
35.389,-2.008,-2.008
35.719,-1.64,-1.64
36.048,-2.098,-2.098
36.378,-1.935,-1.935
36.708,-2.035,-2.035
37.179,-1.999,-1.999
37.51,-2.018,-2.018
37.84,-2.085,-2.085
38.172,-2.001,-2.001
38.502,-2.003,-2.003
38.971,-1.944,-1.944
39.301,-2.079,-2.079
39.63,-2.037,-2.037
39.961,-2.123,-2.123
40.291,-2.182,-2.182
40.762,-1.972,-1.972
41.091,-1.976,-1.976
41.42,-2.095,-2.095
41.751,-1.933,-1.933
42.08,-1.809,-1.809
42.551,-2.075,-2.075
42.879,-1.965,-1.965
43.208,-1.952,-1.952
43.538,-2.029,-2.029
43.866,-1.987,-1.987
44.337,-1.964,-1.964
44.666,-1.83,-1.83
44.996,-2.058,-2.058
45.32,-2.086,-2.086
45.651,-1.837,-1.837
46.121,-1.817,-1.817
46.453,-1.912,-1.912
46.779,-2.002,-2.002
47.105,-1.895,-1.895
47.435,-2.02,-2.02
47.904,-1.95,-1.95
48.232,-1.756,-1.756
48.558,-1.945,-1.945
48.885,-1.871,-1.871
49.214,-1.952,-1.952
49.682,-1.791,-1.791
50.007,-1.937,-1.937
50.334,-1.876,-1.876
50.662,-1.806,-1.806
50.987,-1.926,-1.926
51.457,-1.836,-1.836
51.782,-1.782,-1.782
52.11,-1.825,-1.825
52.438,-1.899,-1.899
52.763,-1.862,-1.862
53.23,-1.83,-1.83
53.554,-1.764,-1.764
53.884,-1.823,-1.823
54.208,-1.71,-1.71
54.533,-1.768,-1.768
55.001,-1.761,-1.761
55.323,-1.755,-1.755
55.651,-1.712,-1.712
55.978,-1.732,-1.732
56.302,-1.74,-1.74
56.764,-1.686,-1.686
57.092,-1.631,-1.631
57.415,-1.638,-1.638
57.74,-1.372,-1.372
58.065,-1.437,-1.437
58.53,-1.433,-1.433
58.854,-1.402,-1.402
59.174,-1.295,-1.295
59.502,-1.255,-1.255
59.825,-1.233,-1.233
60.286,-1.303,-1.303
60.611,-1.121,-1.121
60.935,-0.998,-0.998
61.259,-0.988,-0.988
61.607,0.099,0.099
62.099,-0.925,-0.925
62.416,-0.63,-0.63
62.739,-0.823,-0.823
63.061,-0.65,-0.65
63.384,-0.585,-0.585
63.843,-0.453,-0.453
64.49,-0.473,-0.473
64.813,-0.368,-0.368
65.136,-0.183,-0.183
65.599,-0.26,-0.26
65.921,-0.129,-0.129
66.244,0.3,0.3
66.566,0.093,0.093
66.888,0.098,0.098
67.346,0.123,0.123
67.669,0.173,0.173
67.991,0.363,0.363
68.314,0.385,0.385
68.637,0.377,0.377
69.096,0.445,0.445
69.42,0.55,0.55
69.741,0.694,0.694
70.061,0.394,0.394
70.382,0.869,0.869
70.843,0.903,0.903
71.166,1.075,1.075
71.487,0.989,0.989
71.808,1.069,1.069
72.131,1.228,1.228
72.591,1.245,1.245
72.915,1.277,1.277
73.234,1.416,1.416
73.555,1.415,1.415
73.878,1.283,1.283
74.337,1.46,1.46
74.656,1.549,1.549
74.98,1.726,1.726
75.3,1.724,1.724
75.621,1.748,1.748
76.08,1.702,1.702
76.402,2.038,2.038
76.725,1.999,1.999
77.044,2.036,2.036
77.364,1.971,1.971
77.825,1.913,1.913
78.167,2.07,2.07
78.512,1.984,1.984
78.834,2.336,2.336
79.154,2.044,2.044
79.612,2.059,2.059
79.932,2.194,2.194
80.254,2.12,2.12
80.573,2.33,2.33
80.895,2.421,2.421
81.353,2.192,2.192
81.673,2.45,2.45
81.994,2.571,2.571
82.315,2.937,2.937
82.636,2.715,2.715
83.095,2.699,2.699
83.414,2.478,2.478
83.735,2.798,2.798
84.056,2.935,2.935
84.378,2.882,2.882
84.834,2.926,2.926
85.177,3.037,3.037
85.522,3.315,3.315
85.843,3.058,3.058
86.163,3.225,3.225
86.62,3.219,3.219
86.941,3.422,3.422
87.261,3.518,3.518
87.581,3.316,3.316
87.901,3.419,3.419
88.359,3.514,3.514
88.702,3.527,3.527
89.047,3.69,3.69
89.368,3.687,3.687
89.685,3.628,3.628
90.143,3.73,3.73
90.464,4.03,4.03
90.784,3.867,3.867
91.105,4.066,4.066
91.423,4.063,4.063
91.881,4.207,4.207
92.201,4.249,4.249
92.522,4.346,4.346
92.843,4.437,4.437
93.161,4.528,4.528
93.617,5.057,5.057
93.937,4.521,4.521
94.258,4.674,4.674
94.578,4.837,4.837
94.898,4.813,4.813
95.353,5.156,5.156
95.677,5.366,5.366
95.996,5.223,5.223
96.315,5.51,5.51
96.636,5.87,5.87
97.092,5.759,5.759
97.436,5.958,5.958
97.781,6.266,6.266
98.097,6.112,6.112
98.418,6.491,6.491
98.875,6.926,6.926
99.195,7.615,7.615
99.51,8.01,8.01
99.83,8.964,8.964
100.152,10.061,10.061
100.606,11.019,11.019
100.931,11.532,11.532
101.247,14.036,14.036
101.566,15.545,15.545
101.885,17.281,17.281
102.342,19.752,19.752
102.663,21.682,21.682
