current,voltage,Electric_field_strength
51.279,-1.674,-1.674
51.605,-1.695,-1.695
51.93,-1.592,-1.592
52.257,-1.748,-1.748
52.723,-1.766,-1.766
53.051,-1.648,-1.648
53.378,-1.58,-1.58
53.703,-1.822,-1.822
54.03,-1.7,-1.7
54.497,-1.648,-1.648
54.821,-1.706,-1.706
55.145,-1.66,-1.66
55.469,-1.455,-1.455
55.794,-1.588,-1.588
56.26,-1.677,-1.677
56.584,-1.735,-1.735
56.91,-1.641,-1.641
57.235,-1.934,-1.934
57.562,-1.67,-1.67
58.023,-1.696,-1.696
58.347,-1.548,-1.548
58.674,-1.476,-1.476
58.994,-1.564,-1.564
59.317,-1.66,-1.66
59.784,-1.68,-1.68
60.103,-1.613,-1.613
60.427,-1.578,-1.578
60.752,-1.743,-1.743
61.076,-1.575,-1.575
61.538,-1.679,-1.679
61.861,-1.627,-1.627
62.184,-1.47,-1.47
62.506,-1.659,-1.659
62.829,-1.5,-1.5
63.292,-1.569,-1.569
63.613,-1.598,-1.598
63.936,-1.538,-1.538
64.26,-1.676,-1.676
64.583,-1.591,-1.591
65.042,-1.408,-1.408
65.366,-1.542,-1.542
65.69,-1.547,-1.547
66.012,-1.456,-1.456
66.332,-1.531,-1.531
66.793,-1.537,-1.537
67.115,-1.566,-1.566
67.437,-1.623,-1.623
67.759,-1.602,-1.602
68.083,-1.6,-1.6
68.54,-1.497,-1.497
68.864,-1.539,-1.539
69.185,-1.566,-1.566
69.507,-1.547,-1.547
69.828,-1.453,-1.453
70.289,-1.503,-1.503
70.609,-1.387,-1.387
70.93,-1.381,-1.381
71.25,-1.491,-1.491
71.573,-1.405,-1.405
72.034,-1.496,-1.496
72.354,-1.29,-1.29
72.677,-1.288,-1.288
72.998,-1.171,-1.171
73.318,-1.129,-1.129
73.777,-1.025,-1.025
74.098,-0.839,-0.839
74.42,-0.8,-0.8
74.741,-0.999,-0.999
75.061,-0.881,-0.881
75.52,-0.77,-0.77
75.839,-0.664,-0.664
76.162,-0.639,-0.639
76.482,-0.136,-0.136
76.804,-0.616,-0.616
77.262,-0.346,-0.346
77.582,-0.421,-0.421
77.904,-0.388,-0.388
78.225,-0.349,-0.349
78.544,-0.186,-0.186
79.003,-0.146,-0.146
79.323,-0.035,-0.035
79.643,0.117,0.117
79.965,-0.022,-0.022
80.285,0.328,0.328
80.742,0.192,0.192
81.064,0.301,0.301
81.384,0.439,0.439
81.703,0.567,0.567
82.024,0.653,0.653
82.483,0.658,0.658
82.801,0.784,0.784
83.123,0.749,0.749
83.443,0.875,0.875
83.762,0.898,0.898
84.217,0.988,0.988
84.54,1.118,1.118
84.861,0.774,0.774
85.178,1.397,1.397
85.497,1.374,1.374
85.957,1.391,1.391
86.278,1.34,1.34
86.599,1.588,1.588
86.919,1.727,1.727
87.239,1.616,1.616
87.697,1.732,1.732
88.016,1.87,1.87
88.335,2.03,2.03
88.657,1.687,1.687
88.973,2.027,2.027
89.433,2.161,2.161
89.751,2.137,2.137
90.073,2.126,2.126
90.391,1.767,1.767
90.712,2.233,2.233
91.169,2.187,2.187
91.488,2.268,2.268
91.805,2.3,2.3
92.127,2.381,2.381
92.446,2.477,2.477
92.903,2.515,2.515
93.223,2.528,2.528
93.542,2.616,2.616
93.863,2.735,2.735
94.182,2.66,2.66
94.639,2.777,2.777
94.956,2.391,2.391
95.278,2.988,2.988
95.598,2.928,2.928
95.917,3.02,3.02
96.373,2.513,2.513
96.694,3.172,3.172
97.013,3.202,3.202
97.332,3.129,3.129
97.652,3.174,3.174
98.107,3.587,3.587
98.428,3.447,3.447
98.748,3.442,3.442
99.069,3.628,3.628
99.385,3.591,3.591
99.841,3.538,3.538
100.16,3.503,3.503
100.48,3.623,3.623
100.801,3.785,3.785
101.119,3.745,3.745
101.574,3.318,3.318
101.893,3.805,3.805
102.214,3.929,3.929
102.534,4.123,4.123
102.854,4.067,4.067
103.309,4.099,4.099
103.628,4.146,4.146
103.947,4.047,4.047
104.267,4.274,4.274
104.583,4.375,4.375
105.039,4.315,4.315
105.358,4.42,4.42
105.677,4.394,4.394
105.996,4.471,4.471
106.314,4.483,4.483
106.77,4.58,4.58
107.091,4.639,4.639
107.409,4.615,4.615
107.729,4.661,4.661
108.047,5.29,5.29
108.504,4.854,4.854
108.822,4.98,4.98
109.141,5.053,5.053
109.461,4.999,4.999
109.779,5.11,5.11
110.233,5.091,5.091
110.55,5.412,5.412
110.873,5.249,5.249
111.193,5.321,5.321
111.509,5.362,5.362
111.967,5.432,5.432
112.286,5.565,5.565
112.601,5.449,5.449
112.92,5.758,5.758
113.241,5.567,5.567
113.696,6.331,6.331
114.016,5.635,5.635
114.336,5.882,5.882
114.655,5.948,5.948
114.972,6.059,6.059
115.427,6.203,6.203
115.745,6.107,6.107
116.057,6.088,6.088
116.378,6.298,6.298
116.7,6.424,6.424
117.156,6.443,6.443
117.476,6.717,6.717
117.794,6.854,6.854
118.111,6.511,6.511
118.431,6.938,6.938
118.885,7.224,7.224
119.204,7.264,7.264
119.524,7.629,7.629
119.843,7.674,7.674
120.159,7.822,7.822
120.615,7.93,7.93
120.935,8.194,8.194
121.251,8.633,8.633
121.571,9.251,9.251
121.892,9.949,9.949
122.346,11.012,11.012
122.663,11.85,11.85
122.984,12.755,12.755
123.3,13.877,13.877
123.618,15.171,15.171
124.074,17.175,17.175
124.394,19.331,19.331
