current,voltage,Electric_field_strength
6.026,-4.43,-4.43
6.172,-4.313,-4.313
6.275,-4.331,-4.331
6.38,-4.387,-4.387
6.482,-4.417,-4.417
6.583,-4.5,-4.5
6.73,-4.337,-4.337
6.834,-4.373,-4.373
6.936,-4.542,-4.542
7.038,-4.369,-4.369
7.142,-4.379,-4.379
7.289,-4.597,-4.597
7.392,-4.407,-4.407
7.494,-4.353,-4.353
7.597,-4.463,-4.463
7.698,-4.523,-4.523
7.845,-4.486,-4.486
7.947,-4.519,-4.519
8.051,-4.475,-4.475
8.151,-4.4,-4.4
8.256,-4.359,-4.359
8.402,-4.491,-4.491
8.503,-4.509,-4.509
8.606,-4.42,-4.42
8.708,-4.36,-4.36
8.811,-4.346,-4.346
8.958,-4.302,-4.302
9.059,-4.315,-4.315
9.161,-4.245,-4.245
9.264,-4.334,-4.334
9.367,-4.335,-4.335
9.512,-4.359,-4.359
9.613,-4.463,-4.463
9.711,-4.292,-4.292
9.82,-4.42,-4.42
9.92,-4.454,-4.454
10.068,-4.41,-4.41
10.17,-4.436,-4.436
10.271,-4.441,-4.441
10.375,-4.516,-4.516
10.477,-4.406,-4.406
10.624,-4.367,-4.367
10.724,-4.355,-4.355
10.826,-4.326,-4.326
10.928,-4.433,-4.433
11.031,-4.481,-4.481
11.177,-4.449,-4.449
11.279,-4.382,-4.382
11.383,-4.382,-4.382
11.483,-4.384,-4.384
11.585,-4.459,-4.459
11.731,-4.462,-4.462
11.832,-4.498,-4.498
11.935,-4.29,-4.29
12.036,-4.368,-4.368
12.141,-4.48,-4.48
12.286,-4.401,-4.401
12.389,-4.392,-4.392
12.491,-4.357,-4.357
12.593,-4.422,-4.422
12.693,-4.217,-4.217
12.84,-9.407,-9.407
12.941,-4.339,-4.339
13.046,-4.395,-4.395
13.146,-4.295,-4.295
13.251,-4.281,-4.281
13.396,-4.438,-4.438
13.498,-4.398,-4.398
13.6,-4.412,-4.412
13.703,-4.384,-4.384
13.804,-4.311,-4.311
13.951,-4.334,-4.334
14.052,-4.478,-4.478
14.155,-4.393,-4.393
14.257,-4.368,-4.368
14.358,-4.387,-4.387
14.506,-4.431,-4.431
14.606,-4.281,-4.281
14.708,-4.321,-4.321
14.81,-4.286,-4.286
14.912,-4.212,-4.212
15.059,-4.376,-4.376
15.161,-4.217,-4.217
15.262,-4.404,-4.404
15.365,-4.288,-4.288
15.465,-4.308,-4.308
15.613,-4.303,-4.303
15.716,-4.288,-4.288
15.818,-4.377,-4.377
15.917,-4.352,-4.352
16.021,-4.291,-4.291
16.167,-4.275,-4.275
16.269,-4.323,-4.323
16.371,-4.353,-4.353
16.473,-4.259,-4.259
16.577,-4.214,-4.214
16.721,-4.171,-4.171
16.823,-4.247,-4.247
16.924,-4.208,-4.208
17.028,-4.268,-4.268
17.131,-4.23,-4.23
17.276,-4.265,-4.265
17.377,-4.182,-4.182
17.479,-4.249,-4.249
17.582,-4.269,-4.269
17.684,-4.243,-4.243
17.829,-4.231,-4.231
17.932,-4.207,-4.207
18.036,-4.198,-4.198
18.135,-4.137,-4.137
18.24,-4.089,-4.089
18.384,-4.279,-4.279
18.487,-4.134,-4.134
18.589,-4.176,-4.176
18.69,-4.327,-4.327
18.791,-4.137,-4.137
18.937,-4.1,-4.1
19.039,-4.169,-4.169
19.142,-4.163,-4.163
19.245,-4.161,-4.161
19.345,-4.216,-4.216
19.491,-4.076,-4.076
19.595,-4.175,-4.175
19.695,-4.216,-4.216
19.8,-3.975,-3.975
19.9,-4.226,-4.226
20.045,-4.257,-4.257
20.148,-4.245,-4.245
20.25,-4.203,-4.203
20.353,-4.251,-4.251
20.453,-4.062,-4.062
20.601,-4.194,-4.194
20.702,-4.062,-4.062
20.805,-4.05,-4.05
20.908,-4.219,-4.219
20.992,-4.042,-4.042
21.14,-4.115,-4.115
21.242,-4.173,-4.173
21.344,-4.137,-4.137
21.445,-3.992,-3.992
21.548,-3.999,-3.999
21.693,-4.074,-4.074
21.795,-4.126,-4.126
21.897,-4.134,-4.134
22.0,-4.121,-4.121
22.103,-4.09,-4.09
22.249,-4.139,-4.139
22.349,-4.076,-4.076
22.452,-4.023,-4.023
22.555,-4.057,-4.057
22.655,-4.006,-4.006
22.801,-4.082,-4.082
22.904,-4.038,-4.038
23.007,-4.058,-4.058
23.107,-3.986,-3.986
23.211,-4.076,-4.076
23.355,-4.035,-4.035
23.458,-3.992,-3.992
23.558,-3.935,-3.935
23.662,-4.052,-4.052
23.764,-3.907,-3.907
23.911,-4.025,-4.025
24.011,-3.954,-3.954
24.115,-4.057,-4.057
24.215,-4.056,-4.056
24.317,-4.024,-4.024
24.462,-4.089,-4.089
24.564,-3.914,-3.914
24.667,-4.089,-4.089
24.767,-3.829,-3.829
24.869,-3.924,-3.924
25.015,-3.922,-3.922
25.119,-4.028,-4.028
25.218,-3.811,-3.811
25.323,-3.965,-3.965
25.423,-3.831,-3.831
25.57,-3.958,-3.958
25.671,-3.86,-3.86
25.774,-3.988,-3.988
25.876,-4.143,-4.143
25.976,-4.324,-4.324
26.122,-4.518,-4.518
26.225,-4.657,-4.657
26.327,-4.823,-4.823
26.428,-4.904,-4.904
26.531,-4.977,-4.977
26.677,-4.904,-4.904
26.779,-4.963,-4.963
26.879,-4.997,-4.997
26.981,-4.761,-4.761
27.084,-3.977,-3.977
27.233,-5.335,-5.335
27.332,-5.114,-5.114
27.434,-4.96,-4.96
27.536,-5.06,-5.06
27.638,-5.009,-5.009
27.784,-5.048,-5.048
27.887,-5.116,-5.116
27.987,-5.09,-5.09
28.074,-5.118,-5.118
28.178,-5.14,-5.14
28.32,-5.07,-5.07
28.425,-5.064,-5.064
28.526,-5.016,-5.016
28.627,-4.951,-4.951
28.731,-5.005,-5.005
28.874,-5.027,-5.027
28.977,-5.072,-5.072
29.079,-5.082,-5.082
29.181,-5.083,-5.083
29.283,-5.078,-5.078
29.427,-5.08,-5.08
29.528,-5.092,-5.092
29.631,-5.091,-5.091
29.734,-5.062,-5.062
29.835,-5.066,-5.066
29.982,-5.007,-5.007
30.085,-5.04,-5.04
30.185,-5.015,-5.015
30.288,-4.981,-4.981
30.391,-4.979,-4.979
30.535,-4.883,-4.883
30.637,-5.067,-5.067
30.737,-5.044,-5.044
30.841,-4.888,-4.888
30.941,-5.031,-5.031
31.086,-4.951,-4.951
31.19,-4.941,-4.941
31.292,-4.744,-4.744
31.395,-4.839,-4.839
31.495,-5.083,-5.083
31.64,-4.956,-4.956
31.743,-4.952,-4.952
31.843,-4.929,-4.929
31.946,-5.001,-5.001
32.048,-4.962,-4.962
32.194,-4.982,-4.982
32.296,-5.024,-5.024
32.396,-4.994,-4.994
32.499,-4.946,-4.946
32.595,-4.606,-4.606
32.747,-4.868,-4.868
32.848,-4.818,-4.818
32.949,-4.994,-4.994
33.053,-4.881,-4.881
33.148,-4.885,-4.885
33.3,-4.84,-4.84
33.402,-4.855,-4.855
33.504,-4.849,-4.849
33.608,-4.889,-4.889
33.707,-4.772,-4.772
33.853,-4.848,-4.848
33.955,-4.942,-4.942
34.057,-4.747,-4.747
34.158,-4.868,-4.868
34.26,-4.884,-4.884
34.406,-4.835,-4.835
34.506,-4.778,-4.778
34.609,-4.796,-4.796
34.711,-4.82,-4.82
34.812,-4.805,-4.805
34.957,-4.739,-4.739
35.059,-4.775,-4.775
35.161,-4.585,-4.585
35.263,-4.663,-4.663
35.364,-4.784,-4.784
35.51,-4.739,-4.739
35.612,-4.679,-4.679
35.715,-4.679,-4.679
35.816,-4.738,-4.738
35.917,-4.667,-4.667
36.061,-4.74,-4.74
36.162,-4.671,-4.671
36.265,-4.592,-4.592
36.368,-4.656,-4.656
36.467,-4.565,-4.565
36.615,-4.397,-4.397
36.719,-4.608,-4.608
36.818,-4.643,-4.643
36.919,-4.586,-4.586
37.022,-4.546,-4.546
37.166,-4.549,-4.549
37.269,-4.448,-4.448
37.37,-4.462,-4.462
37.474,-4.5,-4.5
37.575,-4.34,-4.34
37.72,-4.437,-4.437
37.82,-4.407,-4.407
37.922,-4.312,-4.312
38.023,-4.266,-4.266
38.126,-4.251,-4.251
38.273,-4.372,-4.372
38.373,-4.273,-4.273
38.475,-4.278,-4.278
38.576,-4.168,-4.168
38.678,-4.163,-4.163
38.823,-4.073,-4.073
38.924,-4.027,-4.027
39.025,-4.087,-4.087
39.128,-3.972,-3.972
39.237,-3.88,-3.88
39.39,-3.906,-3.906
39.492,-3.742,-3.742
39.592,-3.794,-3.794
39.694,-3.679,-3.679
39.795,-3.703,-3.703
39.932,-3.502,-3.502
40.036,-3.418,-3.418
40.143,-3.352,-3.352
40.245,-3.223,-3.223
40.347,-3.161,-3.161
40.491,-3.017,-3.017
40.593,-2.871,-2.871
40.694,-2.597,-2.597
40.797,-2.391,-2.391
40.899,-2.302,-2.302
41.039,-1.96,-1.96
41.144,-1.791,-1.791
41.247,-1.548,-1.548
41.347,-1.084,-1.084
41.449,-0.82,-0.82
41.594,-0.434,-0.434
41.698,-0.024,-0.024
41.798,0.277,0.277
41.899,0.92,0.92
42.0,1.304,1.304
42.145,1.852,1.852
42.249,2.342,2.342
42.348,2.988,2.988
42.45,3.851,3.851
42.552,4.543,4.543
42.698,5.092,5.092
42.799,5.943,5.943
42.9,6.751,6.751
43.0,8.049,8.049
43.11,8.994,8.994
43.262,10.097,10.097
43.363,11.15,11.15
43.467,12.221,12.221
