current,voltage,Electric_field_strength
61.708,-2.307,-2.307
62.034,-2.111,-2.111
62.49,-2.03,-2.03
62.819,-1.987,-1.987
63.141,-1.935,-1.935
63.459,-1.941,-1.941
63.787,-1.779,-1.779
64.242,-1.818,-1.818
64.571,-1.864,-1.864
64.89,-1.841,-1.841
65.212,-1.927,-1.927
65.536,-2.238,-2.238
65.997,-2.451,-2.451
66.318,-2.551,-2.551
66.641,-2.684,-2.684
66.963,-2.544,-2.544
67.284,-2.623,-2.623
67.744,-2.63,-2.63
68.067,-2.627,-2.627
68.388,-2.642,-2.642
68.71,-2.642,-2.642
69.033,-2.607,-2.607
69.512,-2.634,-2.634
69.859,-2.621,-2.621
70.178,-2.567,-2.567
70.524,-2.576,-2.576
70.867,-2.63,-2.63
71.327,-2.565,-2.565
71.648,-2.594,-2.594
71.968,-2.612,-2.612
72.292,-2.648,-2.648
72.634,-2.577,-2.577
73.115,-2.535,-2.535
73.437,-2.323,-2.323
73.757,-2.555,-2.555
74.078,-2.616,-2.616
74.398,-2.593,-2.593
74.856,-2.583,-2.583
75.177,-2.557,-2.557
75.521,-2.387,-2.387
75.861,-2.542,-2.542
76.185,-2.565,-2.565
76.643,-2.576,-2.576
76.963,-2.512,-2.512
77.284,-2.591,-2.591
77.607,-2.488,-2.488
77.929,-2.317,-2.317
78.385,-2.541,-2.541
78.707,-2.454,-2.454
79.027,-2.42,-2.42
79.348,-2.637,-2.637
79.669,-2.671,-2.671
80.125,-1.76,-1.76
80.469,-2.618,-2.618
80.835,-2.533,-2.533
81.202,-2.371,-2.371
81.544,-2.589,-2.589
82.003,-2.575,-2.575
82.324,-2.685,-2.685
82.642,-2.618,-2.618
82.962,-2.62,-2.62
83.28,-2.127,-2.127
83.738,-2.771,-2.771
84.06,-2.551,-2.551
84.38,-2.433,-2.433
84.7,-2.663,-2.663
85.02,-2.595,-2.595
85.474,-2.441,-2.441
85.796,-2.48,-2.48
86.115,-2.516,-2.516
86.437,-2.562,-2.562
86.76,-1.606,-1.606
87.217,-2.554,-2.554
87.535,-2.595,-2.595
87.855,-2.501,-2.501
88.177,1.608,1.608
88.495,-2.314,-2.314
88.95,-2.738,-2.738
89.27,-2.559,-2.559
89.593,-2.538,-2.538
89.91,-2.537,-2.537
90.231,-2.399,-2.399
90.685,-2.496,-2.496
91.01,-2.136,-2.136
91.323,-2.501,-2.501
91.643,-2.635,-2.635
91.964,-2.478,-2.478
92.421,-2.512,-2.512
92.741,-2.168,-2.168
93.06,-2.703,-2.703
93.382,-2.464,-2.464
93.702,-2.447,-2.447
94.156,-2.505,-2.505
94.476,-2.455,-2.455
94.795,-2.324,-2.324
95.119,-2.399,-2.399
95.433,-2.445,-2.445
95.891,-2.612,-2.612
96.211,-2.395,-2.395
96.529,-2.441,-2.441
96.849,-2.298,-2.298
97.168,-2.474,-2.474
97.624,-2.39,-2.39
97.944,-2.339,-2.339
98.264,-2.21,-2.21
98.585,-2.397,-2.397
98.907,-2.346,-2.346
99.355,-2.333,-2.333
99.674,-1.908,-1.908
99.997,-2.272,-2.272
100.316,-2.404,-2.404
100.633,-2.282,-2.282
101.088,-2.327,-2.327
101.412,-2.359,-2.359
101.729,-2.282,-2.282
102.047,-2.279,-2.279
102.365,-2.355,-2.355
102.822,-2.275,-2.275
103.14,-2.448,-2.448
103.454,-1.912,-1.912
103.781,-2.259,-2.259
104.102,-2.428,-2.428
104.559,-2.298,-2.298
104.878,-2.141,-2.141
105.197,-2.247,-2.247
105.513,-2.222,-2.222
105.834,-2.062,-2.062
106.29,-2.214,-2.214
106.612,-2.258,-2.258
106.93,-2.171,-2.171
107.249,-2.148,-2.148
107.566,-2.088,-2.088
108.024,-2.212,-2.212
108.344,-2.171,-2.171
108.664,-2.109,-2.109
108.982,-2.117,-2.117
109.299,-2.244,-2.244
109.762,-2.091,-2.091
110.08,-2.248,-2.248
110.398,-2.288,-2.288
110.717,-2.124,-2.124
111.035,-2.077,-2.077
111.49,-2.15,-2.15
111.794,1.88,1.88
112.128,-2.137,-2.137
112.445,-2.133,-2.133
112.765,-2.127,-2.127
113.221,-2.099,-2.099
113.539,-2.298,-2.298
113.859,-2.088,-2.088
114.178,-2.112,-2.112
114.496,-1.791,-1.791
114.949,-2.122,-2.122
115.272,-2.454,-2.454
115.588,-1.899,-1.899
115.907,-2.05,-2.05
116.227,-1.956,-1.956
116.679,-1.876,-1.876
117.002,-1.873,-1.873
117.32,-2.043,-2.043
117.643,-1.631,-1.631
117.961,-1.538,-1.538
118.412,-1.741,-1.741
118.731,-1.503,-1.503
119.049,-1.467,-1.467
119.368,-1.324,-1.324
119.684,-1.279,-1.279
120.136,-1.285,-1.285
120.45,-0.795,-0.795
120.774,-0.984,-0.984
121.097,0.766,0.766
121.418,-0.407,-0.407
121.871,-0.399,-0.399
122.189,-0.133,-0.133
122.513,0.081,0.081
122.826,0.231,0.231
123.149,0.786,0.786
123.596,1.202,1.202
123.913,1.554,1.554
124.224,2.148,2.148
124.549,2.672,2.672
124.866,3.519,3.519
125.327,4.865,4.865
125.643,5.595,5.595
125.962,6.651,6.651
126.276,8.028,8.028
126.595,9.445,9.445
127.057,11.923,11.923
127.385,14.085,14.085
127.701,16.368,16.368
128.024,19.084,19.084
