current,voltage,Electric_field_strength
119.88,-5.482,-5.482
120.339,-5.517,-5.517
120.66,-5.476,-5.476
120.976,-5.386,-5.386
121.297,-5.486,-5.486
121.611,-5.516,-5.516
122.066,-5.466,-5.466
122.388,-5.488,-5.488
122.702,-5.227,-5.227
123.021,-5.49,-5.49
123.343,-5.504,-5.504
123.794,-5.413,-5.413
124.115,-5.363,-5.363
124.436,-5.482,-5.482
124.753,-5.486,-5.486
125.07,-5.259,-5.259
125.525,-5.444,-5.444
125.85,-5.376,-5.376
126.171,-5.457,-5.457
126.489,-5.401,-5.401
126.808,-5.413,-5.413
127.262,-5.434,-5.434
127.581,-5.257,-5.257
127.898,-5.483,-5.483
128.219,-5.31,-5.31
128.541,-5.419,-5.419
128.994,-5.408,-5.408
129.312,-5.25,-5.25
129.634,-5.386,-5.386
129.95,-5.33,-5.33
130.267,-5.344,-5.344
130.723,-5.381,-5.381
131.046,-5.236,-5.236
131.366,-5.416,-5.416
131.688,-5.153,-5.153
132.008,-5.356,-5.356
132.464,-5.397,-5.397
132.785,-4.977,-4.977
133.105,-5.157,-5.157
133.424,-5.266,-5.266
133.74,-5.289,-5.289
134.188,-5.232,-5.232
134.51,-5.258,-5.258
134.833,-5.173,-5.173
135.158,-5.204,-5.204
135.475,-5.282,-5.282
135.929,-5.033,-5.033
136.247,-5.242,-5.242
136.562,-5.289,-5.289
136.879,-5.202,-5.202
137.21,-5.115,-5.115
137.659,-5.127,-5.127
137.975,-5.189,-5.189
138.292,-5.202,-5.202
138.614,-4.863,-4.863
138.939,-5.144,-5.144
139.401,-5.166,-5.166
139.718,-5.105,-5.105
140.033,-5.091,-5.091
140.356,-5.177,-5.177
140.672,-4.954,-4.954
141.125,-4.825,-4.825
141.45,-4.703,-4.703
141.765,-4.971,-4.971
142.089,-4.85,-4.85
142.408,-4.874,-4.874
142.861,-4.811,-4.811
143.18,-4.756,-4.756
143.5,-4.395,-4.395
143.814,-4.59,-4.59
144.135,-4.318,-4.318
144.591,-4.334,-4.334
144.911,-4.19,-4.19
145.229,-4.028,-4.028
145.553,-3.968,-3.968
145.871,-3.888,-3.888
146.321,-3.683,-3.683
146.641,-3.343,-3.343
146.962,-3.062,-3.062
147.282,-2.704,-2.704
147.596,-2.723,-2.723
148.049,-2.426,-2.426
148.372,-2.147,-2.147
148.694,-1.97,-1.97
149.013,-1.577,-1.577
149.333,-1.039,-1.039
149.797,-0.21,-0.21
150.111,0.117,0.117
150.427,0.858,0.858
150.748,1.611,1.611
151.067,2.569,2.569
151.518,4.102,4.102
151.841,5.058,5.058
152.167,6.336,6.336
152.485,8.025,8.025
152.803,9.773,9.773
153.265,12.306,12.306
153.586,14.644,14.644
153.902,17.372,17.372
