current,voltage,Electric_field_strength
25.272,-2.873,-2.873
25.745,-2.533,-2.533
26.073,-2.828,-2.828
26.405,-2.689,-2.689
26.736,-2.783,-2.783
27.064,-2.783,-2.783
27.561,-2.714,-2.714
27.913,-2.821,-2.821
28.244,-2.855,-2.855
28.575,-2.826,-2.826
28.904,-2.593,-2.593
29.375,-2.907,-2.907
29.708,-2.918,-2.918
30.036,-2.511,-2.511
30.368,-2.736,-2.736
30.696,-2.816,-2.816
31.168,-2.728,-2.728
31.522,-2.763,-2.763
31.876,-2.458,-2.458
32.207,-2.897,-2.897
32.535,-2.433,-2.433
33.006,-2.63,-2.63
33.338,-2.813,-2.813
33.668,-2.714,-2.714
33.996,-2.571,-2.571
34.328,-2.88,-2.88
34.797,-2.701,-2.701
35.125,-2.856,-2.856
35.456,-2.679,-2.679
35.786,-2.79,-2.79
36.114,-2.546,-2.546
36.61,-2.711,-2.711
36.985,-2.847,-2.847
37.338,-2.71,-2.71
37.668,-2.84,-2.84
37.997,-2.967,-2.967
38.467,-2.822,-2.822
38.795,-2.87,-2.87
39.125,-2.769,-2.769
39.453,-2.869,-2.869
39.785,-2.694,-2.694
40.255,-2.9,-2.9
40.607,-2.774,-2.774
40.959,-2.771,-2.771
41.287,-2.939,-2.939
41.615,-2.793,-2.793
42.085,-2.991,-2.991
42.415,-2.94,-2.94
42.746,-2.684,-2.684
43.074,-2.79,-2.79
43.402,-2.98,-2.98
43.872,-3.093,-3.093
44.202,-2.917,-2.917
44.527,-3.185,-3.185
44.855,-2.759,-2.759
45.183,-2.815,-2.815
45.652,-3.226,-3.226
45.982,-2.941,-2.941
46.31,-2.799,-2.799
46.637,-2.875,-2.875
46.966,-2.711,-2.711
47.431,-2.778,-2.778
47.783,-3.114,-3.114
48.133,-3.004,-3.004
48.463,-2.987,-2.987
48.787,-2.819,-2.819
49.255,-2.666,-2.666
49.607,-3.277,-3.277
49.955,-2.797,-2.797
50.282,-2.846,-2.846
50.633,-3.077,-3.077
51.121,-2.784,-2.784
51.446,-2.921,-2.921
51.774,-2.796,-2.796
52.1,-2.805,-2.805
52.426,-2.812,-2.812
52.89,-2.617,-2.617
53.219,-2.709,-2.709
53.547,-2.654,-2.654
53.871,-2.741,-2.741
54.195,-2.655,-2.655
54.659,-2.513,-2.513
54.983,-2.515,-2.515
55.307,-2.595,-2.595
55.632,-2.514,-2.514
55.958,-2.639,-2.639
56.421,-2.527,-2.527
56.746,-2.575,-2.575
57.072,-2.464,-2.464
57.396,-2.458,-2.458
57.719,-2.698,-2.698
58.183,-2.458,-2.458
58.506,-2.435,-2.435
58.828,-2.311,-2.311
59.149,-2.396,-2.396
59.475,-2.311,-2.311
59.937,-2.376,-2.376
60.261,-2.308,-2.308
60.586,-2.321,-2.321
60.908,-2.337,-2.337
61.232,-2.316,-2.316
61.692,-2.373,-2.373
62.016,-2.137,-2.137
62.338,-2.152,-2.152
62.659,-2.092,-2.092
62.982,-2.119,-2.119
63.443,-2.178,-2.178
63.763,-2.071,-2.071
64.089,-2.127,-2.127
64.412,-2.002,-2.002
64.735,-2.209,-2.209
65.194,-1.972,-1.972
65.516,-1.882,-1.882
65.839,-2.015,-2.015
66.159,-1.914,-1.914
66.48,-1.557,-1.557
66.941,-2.111,-2.111
67.258,-1.987,-1.987
67.583,-1.874,-1.874
67.905,-1.732,-1.732
68.229,-1.752,-1.752
68.688,-1.87,-1.87
69.008,-1.775,-1.775
69.33,-2.029,-2.029
69.651,-1.669,-1.669
69.971,-1.628,-1.628
70.43,-1.678,-1.678
70.752,-1.501,-1.501
71.073,-1.4,-1.4
71.392,-0.959,-0.959
71.717,-0.915,-0.915
72.176,-0.608,-0.608
72.498,-0.085,-0.085
72.818,0.349,0.349
73.139,1.013,1.013
73.459,1.762,1.762
73.919,2.464,2.464
74.239,4.461,4.461
74.559,5.821,5.821
74.881,7.441,7.441
75.2,9.45,9.45
75.66,11.733,11.733
75.979,15.783,15.783
76.3,19.112,19.112
76.618,22.558,22.558
