current,voltage,Electric_field_strength
46.458,-2.774,-2.774
46.925,-2.742,-2.742
47.253,-2.74,-2.74
47.582,-2.908,-2.908
47.91,-2.687,-2.687
48.237,-2.757,-2.757
48.705,-2.658,-2.658
49.031,-2.727,-2.727
49.358,-2.834,-2.834
49.69,-2.889,-2.889
50.017,-2.764,-2.764
50.481,-2.802,-2.802
50.808,-2.758,-2.758
51.134,-2.783,-2.783
51.46,-2.778,-2.778
51.785,-2.803,-2.803
52.255,-2.606,-2.606
52.581,-2.652,-2.652
52.906,-2.777,-2.777
53.231,-2.727,-2.727
53.56,-2.792,-2.792
54.023,-2.759,-2.759
54.351,-2.883,-2.883
54.676,-2.679,-2.679
55.003,-2.72,-2.72
55.326,-2.73,-2.73
55.791,-2.706,-2.706
56.116,-2.671,-2.671
56.44,-2.824,-2.824
56.766,-2.748,-2.748
57.091,-2.668,-2.668
57.554,-2.681,-2.681
57.879,-2.743,-2.743
58.204,-2.592,-2.592
58.53,-2.86,-2.86
58.851,-2.603,-2.603
59.316,-2.6,-2.6
59.639,-2.687,-2.687
59.963,-2.766,-2.766
60.287,-2.737,-2.737
60.611,-2.603,-2.603
61.07,-2.726,-2.726
61.398,-2.609,-2.609
61.719,-2.605,-2.605
62.042,-2.687,-2.687
62.366,-2.547,-2.547
62.828,-2.679,-2.679
63.15,-2.625,-2.625
63.467,-2.577,-2.577
63.796,-2.89,-2.89
64.118,-2.578,-2.578
64.579,-2.535,-2.535
64.902,-2.563,-2.563
65.226,-2.484,-2.484
65.549,-2.686,-2.686
65.871,-2.652,-2.652
66.331,-2.589,-2.589
66.654,-2.459,-2.459
66.975,-2.486,-2.486
67.296,-2.465,-2.465
67.618,-2.469,-2.469
68.078,-2.704,-2.704
68.398,-2.363,-2.363
68.722,-2.347,-2.347
69.045,-2.411,-2.411
69.366,-2.354,-2.354
69.824,-2.549,-2.549
70.148,-2.224,-2.224
70.467,-2.243,-2.243
70.789,-2.26,-2.26
71.112,-2.263,-2.263
71.571,-2.206,-2.206
71.893,-2.22,-2.22
72.216,-2.13,-2.13
72.535,-2.439,-2.439
72.86,-2.096,-2.096
73.317,-2.088,-2.088
73.639,-2.041,-2.041
73.959,-2.039,-2.039
74.28,-2.028,-2.028
74.603,-1.963,-1.963
75.061,-1.926,-1.926
75.383,-2.221,-2.221
75.703,-1.985,-1.985
76.024,-1.936,-1.936
76.346,-1.873,-1.873
76.805,-1.918,-1.918
77.125,-1.889,-1.889
77.445,-1.948,-1.948
77.767,-2.328,-2.328
78.087,-1.844,-1.844
78.544,-1.781,-1.781
78.866,-1.876,-1.876
79.187,-1.765,-1.765
79.507,-1.923,-1.923
79.828,-1.697,-1.697
80.284,-1.802,-1.802
80.607,-1.71,-1.71
80.927,-1.652,-1.652
81.246,-2.001,-2.001
81.568,-1.626,-1.626
82.027,-1.638,-1.638
82.347,-1.637,-1.637
82.668,-1.679,-1.679
82.988,-2.039,-2.039
83.31,-1.464,-1.464
83.765,-1.51,-1.51
84.088,-1.415,-1.415
84.408,-1.785,-1.785
84.728,-1.44,-1.44
85.048,-1.176,-1.176
85.504,-1.24,-1.24
85.826,-1.38,-1.38
86.146,-1.162,-1.162
86.467,-1.159,-1.159
86.786,-1.175,-1.175
87.244,-0.999,-0.999
87.565,-0.892,-0.892
87.885,-0.565,-0.565
88.205,-0.488,-0.488
88.525,-0.135,-0.135
88.981,0.635,0.635
89.302,1.278,1.278
89.622,2.037,2.037
89.941,2.544,2.544
90.26,3.786,3.786
90.718,5.586,5.586
91.039,7.251,7.251
91.358,8.531,8.531
91.677,10.957,10.957
91.996,13.182,13.182
92.455,17.335,17.335
92.776,20.758,20.758
93.096,24.859,24.859
93.416,29.494,29.494
