current,voltage,Electric_field_strength
17.114,-3.179,-3.179
17.214,-3.169,-3.169
17.315,-3.174,-3.174
17.418,-3.204,-3.204
17.522,-3.199,-3.199
17.669,-3.192,-3.192
17.77,-3.14,-3.14
17.873,-3.146,-3.146
17.976,-3.098,-3.098
18.077,-3.069,-3.069
18.225,-3.189,-3.189
18.326,-3.125,-3.125
18.427,-3.126,-3.126
18.529,-3.082,-3.082
18.632,-3.06,-3.06
18.776,-3.077,-3.077
18.877,-3.053,-3.053
18.978,-3.118,-3.118
19.082,-3.012,-3.012
19.183,-3.059,-3.059
19.33,-2.989,-2.989
19.432,-2.959,-2.959
19.533,-2.924,-2.924
19.637,-2.919,-2.919
19.737,-2.815,-2.815
19.883,-2.827,-2.827
19.986,-2.803,-2.803
20.088,-2.776,-2.776
20.189,-2.7,-2.7
20.29,-2.773,-2.773
20.438,-2.532,-2.532
20.539,-2.485,-2.485
20.627,-2.417,-2.417
20.73,-2.383,-2.383
20.832,-2.226,-2.226
20.976,-2.097,-2.097
21.08,-1.953,-1.953
21.181,-1.794,-1.794
21.284,-1.628,-1.628
21.386,-1.484,-1.484
21.531,-1.291,-1.291
21.634,-1.074,-1.074
21.736,-0.889,-0.889
21.839,-0.648,-0.648
21.94,-0.26,-0.26
22.086,0.012,0.012
22.189,0.26,0.26
22.289,0.642,0.642
22.393,0.979,0.979
22.493,1.556,1.556
22.639,2.049,2.049
22.74,2.609,2.609
22.843,3.114,3.114
22.945,3.716,3.716
23.047,4.641,4.641
23.193,5.425,5.425
23.295,6.188,6.188
23.397,7.031,7.031
23.5,8.013,8.013
23.601,9.547,9.547
23.749,10.744,10.744
23.85,12.105,12.105
23.95,13.558,13.558
24.055,15.071,15.071
24.157,17.516,17.516
24.302,19.041,19.041
24.405,20.964,20.964
