current,voltage,Electric_field_strength
14.798,-2.92,-2.92
14.9,-2.876,-2.876
15.003,-2.899,-2.899
15.112,-2.919,-2.919
15.221,-2.962,-2.962
15.367,-2.889,-2.889
15.47,-2.949,-2.949
15.571,-2.932,-2.932
15.672,-3.021,-3.021
15.775,-2.999,-2.999
15.92,-3.012,-3.012
16.023,-2.992,-2.992
16.127,-3.004,-3.004
16.235,-3.077,-3.077
16.344,-3.064,-3.064
16.491,-3.062,-3.062
16.593,-3.051,-3.051
16.704,-3.051,-3.051
16.818,-3.04,-3.04
16.936,-3.046,-3.046
17.09,-3.041,-3.041
17.192,-3.003,-3.003
17.296,-3.106,-3.106
17.397,-3.06,-3.06
17.499,-3.087,-3.087
17.645,-3.057,-3.057
17.747,-3.009,-3.009
17.849,-3.057,-3.057
17.953,-3.081,-3.081
18.053,-3.053,-3.053
18.2,-3.017,-3.017
18.301,-3.052,-3.052
18.404,-3.038,-3.038
18.507,-3.002,-3.002
18.609,-3.041,-3.041
18.752,-3.039,-3.039
18.854,-2.988,-2.988
18.957,-3.036,-3.036
19.06,-3.028,-3.028
19.162,-3.048,-3.048
19.307,-3.012,-3.012
19.409,-3.043,-3.043
19.511,-3.062,-3.062
19.614,-3.029,-3.029
19.717,-3.022,-3.022
19.862,-3.055,-3.055
19.965,-3.069,-3.069
20.066,-2.983,-2.983
20.156,-3.058,-3.058
20.249,-3.039,-3.039
20.402,-3.04,-3.04
20.503,-2.936,-2.936
20.607,-3.027,-3.027
20.71,-3.034,-3.034
20.804,-3.085,-3.085
20.956,-3.026,-3.026
21.058,-3.05,-3.05
21.163,-3.003,-3.003
21.263,-3.046,-3.046
21.365,-3.079,-3.079
21.51,-3.025,-3.025
21.614,-3.002,-3.002
21.715,-3.034,-3.034
21.817,-3.041,-3.041
21.919,-3.048,-3.048
22.066,-3.082,-3.082
22.169,-3.055,-3.055
22.27,-3.023,-3.023
22.372,-3.039,-3.039
22.474,-2.987,-2.987
22.621,-3.038,-3.038
22.721,-3.038,-3.038
22.823,-2.985,-2.985
22.925,-3.084,-3.084
23.028,-3.026,-3.026
23.174,-3.008,-3.008
23.276,-3.011,-3.011
23.378,-3.011,-3.011
23.478,-3.011,-3.011
23.582,-3.022,-3.022
23.728,-3.03,-3.03
23.831,-3.002,-3.002
23.932,-2.942,-2.942
24.033,-3.01,-3.01
24.136,-3.078,-3.078
24.281,-3.026,-3.026
24.384,-3.027,-3.027
24.485,-3.017,-3.017
24.588,-3.017,-3.017
24.69,-3.02,-3.02
24.837,-3.065,-3.065
24.938,-3.009,-3.009
25.041,-3.011,-3.011
25.142,-3.036,-3.036
25.239,-2.991,-2.991
25.389,-3.039,-3.039
25.493,-3.038,-3.038
25.594,-3.012,-3.012
25.697,-2.966,-2.966
25.797,-2.981,-2.981
25.943,-3.02,-3.02
26.046,-3.037,-3.037
26.149,-2.953,-2.953
26.25,-3.016,-3.016
26.353,-3.013,-3.013
26.499,-2.978,-2.978
26.601,-2.98,-2.98
26.702,-2.986,-2.986
26.804,-2.99,-2.99
26.905,-2.923,-2.923
27.054,-3.027,-3.027
27.152,-2.997,-2.997
27.255,-2.985,-2.985
27.358,-2.973,-2.973
27.459,-2.935,-2.935
27.606,-2.927,-2.927
27.707,-2.855,-2.855
27.81,-3.127,-3.127
27.913,-3.0,-3.0
28.021,-2.966,-2.966
28.176,-2.984,-2.984
28.279,-2.944,-2.944
28.379,-2.811,-2.811
28.481,-2.933,-2.933
28.585,-2.923,-2.923
28.729,-2.933,-2.933
28.831,-2.94,-2.94
28.934,-2.944,-2.944
29.035,-2.795,-2.795
29.138,-2.946,-2.946
29.284,-2.896,-2.896
29.383,-2.922,-2.922
29.488,-2.899,-2.899
29.588,-2.904,-2.904
29.69,-2.868,-2.868
29.835,-2.908,-2.908
29.938,-2.924,-2.924
30.042,-2.895,-2.895
30.143,-2.901,-2.901
30.251,-2.846,-2.846
30.406,-2.892,-2.892
30.505,-2.797,-2.797
30.609,-2.858,-2.858
30.711,-2.872,-2.872
30.811,-2.858,-2.858
30.958,-2.864,-2.864
31.058,-2.798,-2.798
31.162,-2.834,-2.834
31.263,-2.825,-2.825
31.364,-2.854,-2.854
31.511,-2.825,-2.825
31.612,-2.85,-2.85
31.714,-2.8,-2.8
31.815,-2.835,-2.835
31.918,-2.839,-2.839
32.064,-2.799,-2.799
32.165,-2.789,-2.789
32.269,-2.775,-2.775
32.369,-2.753,-2.753
32.472,-2.79,-2.79
32.615,-2.81,-2.81
32.72,-2.818,-2.818
32.819,-2.768,-2.768
32.922,-2.747,-2.747
33.025,-2.531,-2.531
33.169,-2.761,-2.761
33.272,-2.75,-2.75
33.372,-2.743,-2.743
33.475,-2.97,-2.97
33.578,-2.721,-2.721
33.723,-2.697,-2.697
33.825,-2.693,-2.693
33.926,-2.63,-2.63
34.029,-2.68,-2.68
34.131,-2.64,-2.64
34.275,-2.688,-2.688
34.376,-2.591,-2.591
34.48,-2.607,-2.607
34.58,-2.611,-2.611
34.683,-2.51,-2.51
34.829,-2.466,-2.466
34.928,-2.478,-2.478
35.031,-2.464,-2.464
35.132,-2.409,-2.409
35.236,-2.429,-2.429
35.38,-2.332,-2.332
35.482,-2.318,-2.318
35.583,-2.264,-2.264
35.687,-2.224,-2.224
35.787,-2.08,-2.08
35.933,-2.053,-2.053
36.033,-2.033,-2.033
36.136,-1.894,-1.894
36.222,-1.739,-1.739
36.324,-1.639,-1.639
36.471,-1.461,-1.461
36.574,-1.439,-1.439
36.674,-1.15,-1.15
36.777,-1.089,-1.089
36.874,-0.984,-0.984
37.024,-1.131,-1.131
37.124,-0.682,-0.682
37.227,-0.469,-0.469
37.33,-0.191,-0.191
37.431,0.238,0.238
37.577,0.201,0.201
37.68,0.432,0.432
37.78,0.494,0.494
37.881,1.167,1.167
37.982,1.509,1.509
38.128,1.741,1.741
38.23,2.002,2.002
38.332,2.456,2.456
38.434,3.062,3.062
38.536,3.492,3.492
38.681,3.966,3.966
38.782,4.468,4.468
38.884,5.035,5.035
38.984,5.98,5.98
39.087,6.662,6.662
39.231,7.186,7.186
39.334,7.863,7.863
39.435,8.765,8.765
39.539,9.834,9.834
39.639,10.769,10.769
39.781,11.772,11.772
39.887,12.799,12.799
39.987,13.95,13.95
40.089,15.503,15.503
40.183,16.884,16.884
40.336,18.281,18.281
40.438,19.762,19.762
40.538,21.465,21.465
